"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18","X2020.09.19","X2020.09.20","X2020.09.21","X2020.09.22","X2020.09.23","X2020.09.24","X2020.09.25","X2020.09.26","X2020.09.27","X2020.09.28","X2020.09.29","X2020.09.30","X2020.10.01","X2020.10.02","X2020.10.03","X2020.10.04","X2020.10.05","X2020.10.06","X2020.10.07","X2020.10.08","X2020.10.09","X2020.10.10","X2020.10.11","X2020.10.12","X2020.10.13","X2020.10.14","X2020.10.15","X2020.10.16","X2020.10.17","X2020.10.18","X2020.10.19","X2020.10.20","X2020.10.21","X2020.10.22","X2020.10.23","X2020.10.24","X2020.10.25","X2020.10.26","X2020.10.27","X2020.10.28","X2020.10.29","X2020.10.30","X2020.10.31","X2020.11.01","X2020.11.02","X2020.11.03","X2020.11.04","X2020.11.05","X2020.11.06","X2020.11.07","X2020.11.08","X2020.11.09","X2020.11.10","X2020.11.11","X2020.11.12","X2020.11.13","X2020.11.14","X2020.11.15","X2020.11.16","X2020.11.17","X2020.11.18","X2020.11.19","X2020.11.20","X2020.11.21","X2020.11.22","X2020.11.23","X2020.11.24","X2020.11.25","X2020.11.26","X2020.11.27","X2020.11.28","X2020.11.29","X2020.11.30","X2020.12.01","X2020.12.02","X2020.12.03","X2020.12.04","X2020.12.05","X2020.12.06","X2020.12.07","X2020.12.08","X2020.12.09","X2020.12.10","X2020.12.11","X2020.12.12","X2020.12.13","X2020.12.14","X2020.12.15","X2020.12.16","X2020.12.17","X2020.12.18","X2020.12.19","X2020.12.20","X2020.12.21","X2020.12.22","X2020.12.23","X2020.12.24","X2020.12.25","X2020.12.26","X2020.12.27","X2020.12.28","X2020.12.29","X2020.12.30","X2020.12.31","X2021.01.01","X2021.01.02","X2021.01.03","X2021.01.04","X2021.01.05","X2021.01.06","X2021.01.07","X2021.01.08","X2021.01.09","X2021.01.10","X2021.01.11","X2021.01.12","X2021.01.13","X2021.01.14","X2021.01.15","X2021.01.16","X2021.01.17","X2021.01.18","X2021.01.19","X2021.01.20","X2021.01.21","X2021.01.22","X2021.01.23","X2021.01.24","X2021.01.25","X2021.01.26","X2021.01.27","X2021.01.28","X2021.01.29","X2021.01.30","X2021.01.31","X2021.02.01","X2021.02.02","X2021.02.03","X2021.02.04","X2021.02.05","X2021.02.06","X2021.02.07","X2021.02.08","X2021.02.09","X2021.02.10","X2021.02.11","X2021.02.12","X2021.02.13","X2021.02.14","X2021.02.15","X2021.02.16","X2021.02.17","X2021.02.18","X2021.02.19","X2021.02.20","X2021.02.21","X2021.02.22","X2021.02.23","X2021.02.24","X2021.02.25","X2021.02.26","X2021.02.27","X2021.02.28","X2021.03.01","X2021.03.02","X2021.03.03","X2021.03.04","X2021.03.05","X2021.03.06","X2021.03.07","X2021.03.08","X2021.03.09","X2021.03.10","X2021.03.11","X2021.03.12","X2021.03.13","X2021.03.14","X2021.03.15","X2021.03.16","X2021.03.17","X2021.03.18","X2021.03.19","X2021.03.20","X2021.03.21","X2021.03.22","X2021.03.23","X2021.03.24","X2021.03.25","X2021.03.26","X2021.03.27","X2021.03.28","X2021.03.29","X2021.03.30","X2021.03.31","X2021.04.01","X2021.04.02","X2021.04.03","X2021.04.04","X2021.04.05","X2021.04.06","X2021.04.07","X2021.04.08","X2021.04.09","X2021.04.10","X2021.04.11","X2021.04.12","X2021.04.13","X2021.04.14","X2021.04.15","X2021.04.16","X2021.04.17","X2021.04.18","X2021.04.19","X2021.04.20","X2021.04.21","X2021.04.22","X2021.04.23","X2021.04.24","X2021.04.25","X2021.04.26","X2021.04.27","X2021.04.28","X2021.04.29","X2021.04.30","X2021.05.01","X2021.05.02","X2021.05.03","X2021.05.04","X2021.05.05","X2021.05.06","X2021.05.07","X2021.05.08","X2021.05.09","X2021.05.10","X2021.05.11","X2021.05.12","X2021.05.13","X2021.05.14","X2021.05.15","X2021.05.16","X2021.05.17","X2021.05.18","X2021.05.19","X2021.05.20","X2021.05.21","X2021.05.22","X2021.05.23","X2021.05.24","X2021.05.25","X2021.05.26","X2021.05.27","X2021.05.28","X2021.05.29","X2021.05.30","X2021.05.31","X2021.06.01","X2021.06.02","X2021.06.03","X2021.06.04","X2021.06.05","X2021.06.06","X2021.06.07","X2021.06.08","X2021.06.09","X2021.06.10","X2021.06.11","X2021.06.12","X2021.06.13","X2021.06.14","X2021.06.15","X2021.06.16","X2021.06.17","X2021.06.18","X2021.06.19","X2021.06.20","X2021.06.21","X2021.06.22","X2021.06.23","X2021.06.24","X2021.06.25","X2021.06.26","X2021.06.27","X2021.06.28","X2021.06.29","X2021.06.30","X2021.07.01","X2021.07.02","X2021.07.03","X2021.07.04","X2021.07.05","X2021.07.06","X2021.07.07","X2021.07.08","X2021.07.09","X2021.07.10","X2021.07.11","X2021.07.12","X2021.07.13","X2021.07.14","X2021.07.15","X2021.07.16","X2021.07.17","X2021.07.18","X2021.07.19","X2021.07.20","X2021.07.21","X2021.07.22","X2021.07.23","X2021.07.24","X2021.07.25","X2021.07.26","X2021.07.27","X2021.07.28","X2021.07.29","X2021.07.30","X2021.07.31","X2021.08.01","X2021.08.02","X2021.08.03","X2021.08.04","X2021.08.05","X2021.08.06","X2021.08.07","X2021.08.08","X2021.08.09","X2021.08.10","X2021.08.11","X2021.08.12","X2021.08.13","X2021.08.14","X2021.08.15","X2021.08.16","X2021.08.17","X2021.08.18","X2021.08.19","X2021.08.20","X2021.08.21","X2021.08.22","X2021.08.23","X2021.08.24","X2021.08.25","X2021.08.26","X2021.08.27","X2021.08.28","X2021.08.29","X2021.08.30","X2021.08.31","X2021.09.01","X2021.09.02","X2021.09.03","X2021.09.04","X2021.09.05","X2021.09.06","X2021.09.07","X2021.09.08","X2021.09.09","X2021.09.10","X2021.09.11","X2021.09.12","X2021.09.13","X2021.09.14","X2021.09.15","X2021.09.16","X2021.09.17","X2021.09.18","X2021.09.19","X2021.09.20","X2021.09.21","X2021.09.22","X2021.09.23","X2021.09.24","X2021.09.25","X2021.09.26"
"2135","county","Arkansas County","driving","","Arkansas","United States",100,115.81,113.77,128.98,151.44,148.38,123.65,128.08,100.18,101.26,108.86,149.34,147.6,102.34,110.42,120.24,113.65,118.5,135.57,103.95,72.4,94.91,87.9,93.11,95.57,114.61,111.14,63.53,88.26,88.98,84.37,99.4,114.43,95.75,65.81,78.02,91.32,88.62,98.86,115.33,99.46,55.39,88.08,80.78,87.66,100.18,114.13,84.91,75.15,99.7,96.23,94.49,83.53,106.35,87.13,53.47,82.34,88.32,74.91,95.27,99.4,94.55,54.73,69.64,73.71,69.52,62.51,68.62,53.59,34.73,61.32,63.65,64.49,63.95,74.91,45.57,41.14,58.68,63.59,60.24,71.62,67.66,46.11,43.05,70.18,60.12,68.32,68.98,74.49,49.94,25.99,83.53,97.84,121.44,166.05,141.8,133.59,97.84,105.39,96.11,84.91,91.14,88.92,70.06,56.11,77.31,78.8,82.75,103.35,93.05,73.41,52.87,98.56,86.53,89.1,90.84,98.5,80,62.75,NA,NA,87.07,95.09,92.4,64.73,65.03,97.96,97.37,100.12,99.22,120.42,89.82,60.12,57.13,93.71,94.79,99.82,109.04,88.68,54.91,90.54,105.81,90.36,97.66,111.2,78.68,59.46,83.71,107.01,108.56,111.26,116.29,97.07,68.5,113.83,101.02,124.13,114.55,115.63,99.46,65.81,101.98,88.14,121.56,122.99,120.72,90.48,64.43,101.14,98.32,112.63,120.48,111.92,68.86,62.69,104.85,117.25,109.04,97.6,118.86,100.36,68.98,94.43,109.22,104.37,115.51,121.44,93.59,68.02,92.69,88.2,95.27,110.6,113.41,90.3,70.96,92.46,94.37,103.47,108.56,99.94,91.08,62.34,106.95,97.49,113.17,116.41,119.88,99.52,74.55,103.29,89.22,108.2,115.57,123.35,98.14,63.17,107.37,107.84,104.13,108.26,131.08,102.34,67.66,92.69,94.31,86.11,72.81,113.11,87.19,57.19,82.57,95.69,91.92,101.98,123.65,113.83,74.07,82.57,103.77,105.39,104.19,129.28,92.81,71.74,91.62,110.3,106.77,116.35,147.13,102.04,77.07,107.19,113.59,89.94,105.21,141.08,111.14,74.13,90.36,96.95,96.47,101.44,121.86,113.83,68.98,98.86,96.41,112.93,95.09,116.89,84.55,62.16,96.41,98.44,109.04,108.56,139.7,112.4,67.54,88.2,107.31,97.72,110.18,107.54,115.75,62.04,99.64,99.94,81.62,109.34,122.16,103.59,70.12,66.11,99.76,96.29,104.61,154.97,124.73,82.75,102.99,98.92,105.69,98.86,122.22,122.69,88.2,93.83,100.78,92.81,111.38,218.32,171.08,122.57,152.04,133.95,134.85,96.77,171.44,156.77,112.57,98.92,102.51,98.32,112.16,127.01,114.61,67.43,101.26,100.96,112.34,142.93,183.65,168.02,120.3,135.51,142.46,142.51,164.01,181.38,156.29,135.51,133.65,127.66,110.36,63.29,63.71,146.65,142.87,186.59,159.58,140.96,139.46,106.47,153.35,112.69,122.75,142.69,129.7,123.47,169.58,165.63,113.35,120.24,128.56,117.78,140.12,183.17,173.89,137.01,122.69,116.89,109.34,132.75,167.31,154.19,100.18,133.77,131.14,120.78,132.93,184.49,154.13,108.74,112.34,110.78,114.85,108.02,120.6,127.9,89.58,107.6,105.39,98.32,59.22,98.14,93.23,48.38,27.66,40.54,30,37.07,52.69,59.52,58.92,115.39,115.15,123.95,122.46,120.9,120.78,66.17,87.31,107.96,103.29,126.53,126.47,90.66,75.63,93.35,103.35,113.59,117.72,NA,85.63,62.04,105.15,98.86,98.14,106.29,136.23,102.75,76.83,96.35,105.45,110.18,119.52,129.4,93.77,83.35,113.05,105.69,115.45,116.05,109.88,97.49,68.74,114.25,123.83,97.25,112.75,120.06,104.31,66.23,119.64,107.72,102.16,112.69,118.26,113.17,81.08,114.73,133.41,121.8,123.11,120,103.65,70.06,102.81,113.23,122.75,111.38,125.81,104.61,68.74,105.99,117.25,101.86,148.74,128.44,103.71,60,99.4,107.07,111.38,128.14,145.81,116.23,78.38,107.84,130.9,101.26,125.69,137.78,106.89,70.48,119.04,108.38,127.66,134.37,141.08,112.87,81.32,95.75,106.47,123.23,121.62,154.49,97.25,70.84,107.96,110.96,166.77,134.97,139.1,106.29,75.87,128.2,133.89,127.54,139.4,151.98,125.51,78.86,107.84,126.47,121.5,127.13,158.8,96.47,77.13,115.09,127.37,137.19,117.25,137.13,95.93,80.72,78.62,112.34,115.75,128.14,131.5,108.86,74.01,103.77,123.11,115.57,117.6,130.72,89.1,78.02,125.15,125.03,124.19,126.23,148.2,105.33,71.92,131.98,124.37,113.11,114.61,125.33,99.34,66.23,108.44,126.89,109.76,127.49,128.26,116.59,80.9,122.28,121.02,115.87,112.81,125.93,95.93,59.94,98.26,115.69,108.2,125.93,131.38,97.49,63.17,94.13,108.5,101.2,116.89,139.4,101.02,62.04,98.32,93.65,103.59,129.82,139.76,102.93,66.89,86.65,103.71,110.6,129.94,129.58,89.7,60.3,97.78,98.68,109.1,120.72,144.85,112.22,74.73,106.17,91.68,103.59,120.3,139.34,108.32,70.12
"2144","county","Ashley County","driving","","Arkansas","United States",100,105.67,96.55,110.11,113.4,76.95,70.9,85.38,86.68,97.17,91.42,108.65,95.25,60.8,92.96,84.38,90.58,89.59,100.08,85.83,58.27,77.87,80.86,78.02,94.87,80.93,87.9,50.54,74.58,70.9,69.3,106.51,105.36,82.92,78.41,95.48,74.81,84.38,104.36,108.58,73.2,55.44,92.42,95.87,116.39,129.63,127.95,117.15,88.28,111.87,98.01,76.65,94.49,109.88,101.68,78.79,94.72,97.24,80.02,93.57,94.64,85.83,67.38,79.33,82.77,76.03,73.89,96.4,80.63,56.36,64.4,54.59,66.23,70.37,75.34,60.8,43.42,64.55,73.58,55.97,67.84,70.14,54.21,51.15,60.18,62.71,62.1,62.71,66.69,59.49,46.78,77.64,67.76,82.24,81.78,77.64,70.9,54.75,78.48,91.12,74.66,90.2,94.33,74.5,63.02,84.84,76.95,79.56,84.38,84.69,80.32,67.15,85.38,81.85,89.28,96.02,90.35,91.5,66.69,NA,NA,91.65,102.45,109.19,99.31,64.62,104.98,106.13,109.04,100.23,116.31,102.53,85.68,90.51,97.17,110.41,101.53,112.1,99.85,69.37,98.32,100.31,108.27,126.95,128.87,115.47,83.77,91.27,119.3,123.58,119.53,131.32,94.64,89.43,125.19,124.43,134.84,123.12,152.6,132.77,95.87,119.68,110.95,143.72,171.59,167.38,135.3,110.49,125.96,129.25,122.97,133.54,112.02,79.63,102.99,124.58,123.28,129.79,120.14,129.86,112.63,85.68,122.74,127.64,128.79,120.29,135.45,103.22,103.98,133.46,123.51,122.51,121.13,124.04,117.84,87.14,119.37,127.03,126.72,128.64,112.71,115.7,82.31,127.11,120.06,120.67,115.85,135.91,137.98,92.19,119.91,114.55,126.03,108.27,132.08,117.61,84.38,130.63,131.47,119.45,120.75,127.49,103.22,100.31,119.22,110.26,122.21,65.31,153.68,140.89,101.84,127.72,120.29,122.43,123.12,158.65,124.35,100.54,96.09,125.88,158.88,125.73,131.24,94.49,80.17,101.76,109.26,119.45,123.58,127.18,122.21,121.21,106.89,104.21,84.3,106.51,125.65,116.85,71.75,98.85,92.65,107.27,123.2,166.77,111.49,80.32,115.85,110.72,101.45,128.25,117,84.61,89.59,90.96,86.75,89.51,104.82,126.03,131.55,89.97,107.04,112.17,119.75,102.14,122.51,127.72,87.67,90.66,95.87,94.1,102.91,127.64,109.57,68.38,96.55,102.83,92.42,101.68,110.57,100.69,80.86,92.96,120.75,83.92,90.51,121.52,95.71,73.35,90.51,94.49,93.95,106.81,129.4,101.45,81.24,104.29,113.63,108.88,90.12,115.39,116.23,85.45,93.87,106.51,87.67,94.79,110.41,106.05,76.19,91.12,87.29,85.3,105.59,113.86,116.54,77.87,99.69,106.51,112.48,108.5,124.5,98.32,86.91,105.97,113.94,114.47,89.36,76.11,104.59,88.51,102.91,112.17,107.66,92.73,81.32,90.58,71.9,85.3,119.68,82.92,88.28,122.13,98.24,72.66,74.27,106.74,104.36,92.34,109.95,100.15,78.25,99.39,93.34,87.44,90.35,102.53,95.71,71.13,85.91,103.98,92.19,97.7,103.75,77.72,71.06,87.9,92.34,95.56,99.85,109.88,92.19,64.4,95.56,92.57,91.19,87.44,103.22,79.33,53.14,23.58,56.13,44.33,55.59,49.46,60.8,63.78,89.43,115.01,115.47,123.28,126.65,96.02,72.21,103.68,92.42,107.5,120.9,120.29,108.42,80.02,110.26,109.88,106.89,122.82,NA,104.75,79.56,113.78,123.66,98.85,149.54,138.44,125.96,100.77,129.71,112.4,122.74,123.05,121.98,99.39,99.39,107.5,109.42,108.73,121.29,126.8,98.77,86.14,118.22,120.75,120.06,122.28,121.67,113.71,94.72,101.76,123.05,104.36,125.04,129.79,108.27,89.97,102.3,109.11,117.46,123.12,131.32,131.09,105.67,121.13,106.97,112.71,108.04,124.35,138.9,91.81,118.53,99.39,112.1,104.06,131.47,132.01,74.2,118.22,113.86,109.72,128.48,152.22,131.7,101.3,121.21,116.39,122.66,139.89,153.83,142.8,98.01,121.36,125.11,124.58,121.9,158.5,122.13,98.7,99.85,112.33,144.56,164.17,166.92,128.87,95.02,111.18,108.65,116.62,125.27,131.01,153.98,108.65,138.59,134.61,119.53,138.97,149.23,118.84,90.89,117,118.15,126.57,145.71,209.95,132.47,94.56,116.39,128.79,139.05,137.06,154.36,131.09,94.18,100.69,129.94,130.86,125.96,144.79,125.57,87.52,118.76,121.21,139.2,125.8,150.08,109.26,85.53,110.26,119.91,118.99,139.36,147.93,117.76,91.04,137.21,118.3,115.62,145.79,150.84,117.69,83.92,108.5,140.2,110.87,118.76,136.83,112.17,86.6,126.42,112.79,110.34,118.45,152.6,98.01,80.7,117.84,111.87,95.79,98.93,124.27,84.3,78.94,105.36,104.98,135.15,110.41,147.93,117.92,86.06,115.01,118.45,113.48,129.33,132.39,102.45,90.81,89.05,128.64,110.57,126.34,127.26,99.69,72.28,113.78,115.24,106.13,111.79,136.98,158.73,82.08,106.43,113.02,110.11,112.02,159.26,156.51,90.43
"2189","county","Baxter County","driving","","Arkansas","United States",100,104.35,97.27,100.81,112,113.34,79.86,109.52,107.61,92.51,96.99,115.74,109.48,75.79,95.57,105.09,106.18,106.83,118.88,105.25,76.53,98.94,103.7,99.19,109.44,113.55,117.86,75.14,107.53,117.9,101.02,113.71,137.06,118.39,89.38,113.22,111.07,112.77,109.56,133.16,121.36,94.06,106.43,113.1,110.86,120.14,142.03,120.59,87.27,104.8,117.74,129.21,131.08,139.14,132.75,98.7,111.23,128.44,122.9,123.96,130.02,120.18,92.92,98.37,100.04,93.41,100.08,119.2,93.08,61.68,95.04,90.24,104.52,113.14,127.34,93.53,79.62,94.79,96.34,96.7,104.96,98.49,75.31,65.13,83.08,92.19,97.8,100.98,111.03,84.21,55.57,96.87,98.82,107.65,106.83,124.25,113.55,81.49,112.86,119.73,102.93,114.77,119.85,119.49,99.67,114.97,106.27,121.85,124.74,154.11,163.1,95.85,120.26,136.17,135.19,130.02,163.75,145.44,108.22,NA,NA,144.18,151.34,175.83,146.09,116.92,168.43,188.65,193.78,207.24,256.67,287.27,230.84,194.91,171.56,178.6,181.16,216.19,232.14,166.35,190.93,187.55,179.7,205.45,259.24,277.5,189.87,189.83,201.55,209.4,218.8,268.88,283.32,211.11,206.88,215.5,218.39,253.34,287.96,268.19,205.94,196.38,197.56,241.62,232.47,303.5,288.97,213.79,199.51,207.49,219.61,263.95,337.1,264.65,263.71,232.14,209.85,235.11,243.98,288.41,272.13,200.2,228.11,219.28,221.44,247.56,290.68,277.91,208.95,216.35,218.84,242.19,244.34,284.13,308.62,211.55,230.63,214.28,212.16,232.34,267.86,265.17,211.11,227.66,218.35,226.08,230.8,295,265.17,214.12,207.36,175.39,216.76,230.02,271.77,261.51,204.19,221.2,209.36,201.91,208.95,247.97,238.08,179.94,189.95,190.56,190.89,169.53,211.68,191.78,137.84,174.65,159.19,170.99,190.93,268.14,310.5,260.78,230.84,192.35,185.11,191.94,219.81,209.64,149.72,171.68,180.59,183.65,191.86,222.21,212.57,140.76,187.63,169.32,161.35,184.46,213.71,240.15,154.96,164.4,153.86,190.48,186.78,233.32,224.49,164.73,184.46,171.56,177.91,193.45,237.27,231.73,187.79,188.12,193.61,174.94,195.04,230.59,204.03,154.88,148.74,170.55,172.5,207.93,231.53,213.3,148.74,160.41,171.07,143.61,174.98,208.83,195.52,129.41,149.19,151.46,143.29,172.9,205.86,180.47,131.29,152.73,140.89,140.11,141.54,167.01,143.49,114.73,136.9,143.29,145.52,144.75,213.91,173.31,109.93,158.62,159.48,175.79,91.66,168.43,149.8,102.69,143.21,135.84,135.56,134.13,160.01,133.77,100.61,130.19,148.29,151.67,149.15,170.1,156.79,93.21,153.34,141.13,137.79,155.53,170.95,157.36,118.47,163.95,149.92,154.64,107.24,72.58,135.84,111.68,152.85,152.2,142.8,153.34,117.45,138,99.8,136,140.44,138.2,124.69,150.12,133.32,93,120.75,139.26,138.12,136.98,149.88,133.73,103.66,133.81,131.33,126.44,132.63,149.47,135.31,92.35,122.7,139.02,114.28,139.79,154.23,126.04,98.37,135.6,140.44,138.93,129.66,161.88,128.72,89.46,116.76,123.35,82.95,96.54,136.33,119.08,63.75,41.9,63.47,60.13,81.45,103.91,101.26,89.46,142.07,148.86,149.67,142.43,186.86,168.88,108.06,144.55,147.27,157.89,155.74,186.05,171.07,125.31,153.78,181,168.55,159.07,NA,166.64,133.4,187.79,189.26,161.84,209.32,227.26,209.89,171.81,195.32,193.61,179.41,179.41,243.94,205.82,152.6,180.35,167.66,181.49,190.28,216.56,177.83,125.1,171.81,172.9,168.1,202.77,212.57,202.16,150.2,176.2,174.9,162.49,175.92,199.15,195.36,147.84,171.4,173.23,194.1,183.69,208.79,208.18,168.47,175.35,173.56,167.9,191.01,233.32,202.56,161.19,170.99,171.24,175.83,206.14,244.59,188.85,140.44,183.85,177.46,204.76,252.12,272.42,220.14,158.71,177.05,174.53,175.55,191.58,258.06,265.66,186.29,196.38,214.28,222.05,206.96,291.54,303.5,271.93,231.45,194.39,211.07,228.56,251.06,244.71,179.98,208.58,205,228.03,248.82,282.1,275.55,219.61,230.84,232.1,233.2,274.21,310.41,296.95,213.75,209.72,237.96,245.61,251.38,309.48,288.93,212.69,216.56,234.7,229.94,252.24,319.41,328.72,264.73,264.12,240.44,243.25,251.3,306.51,265.91,203.42,219.32,217.86,244.14,252.16,274.98,269.89,205.04,233.2,218.39,226.32,232.3,279.62,251.67,201.99,228.07,230.02,222.74,243.12,266.64,271.52,212.08,210.01,212.53,209.03,229.01,266.6,240.68,204.76,204.15,205.09,200.28,229.37,239.38,226.28,166.76,190.64,177.18,184.95,181.08,221.72,211.39,139.38,176.16,181.33,186.7,181.73,221.48,240.48,157.32,177.5,184.99,192.03,199.23,276.48,273.8,233.48,220.67,193.37,196.09,202.64,239.38,199.15,148.01,170.26,173.31,185.35,191.94,230.11,216.27,165.17,187.71,190.6,180.88,195,233.2,241.54,193.78
