geo_type,region,transportation_type,alternative_name,sub-region,country,date,relative_mobility
county,Bourbon County,driving,NA,Kansas,United States,2020-02-28,147.09
county,Bourbon County,driving,NA,Kansas,United States,2020-02-29,164.95
county,Bourbon County,driving,NA,Kansas,United States,2020-03-01,116.02
county,Bourbon County,driving,NA,Kansas,United States,2020-03-02,94.76
county,Bourbon County,driving,NA,Kansas,United States,2020-03-03,107.57
county,Bourbon County,driving,NA,Kansas,United States,2020-03-04,118.93
county,Bourbon County,driving,NA,Kansas,United States,2020-03-05,125.34
county,Bourbon County,driving,NA,Kansas,United States,2020-03-06,165.63
county,Bourbon County,driving,NA,Kansas,United States,2020-03-07,162.82
county,Bourbon County,driving,NA,Kansas,United States,2020-03-08,125.92
county,Bourbon County,driving,NA,Kansas,United States,2020-03-09,105.83
county,Bourbon County,driving,NA,Kansas,United States,2020-03-10,114.66
county,Bourbon County,driving,NA,Kansas,United States,2020-03-11,126.31
county,Bourbon County,driving,NA,Kansas,United States,2020-03-12,135.24
county,Bourbon County,driving,NA,Kansas,United States,2020-03-13,205.44
county,Bourbon County,driving,NA,Kansas,United States,2020-03-14,159.71
county,Bourbon County,driving,NA,Kansas,United States,2020-03-15,118.45
county,Bourbon County,driving,NA,Kansas,United States,2020-03-16,91.65
county,Bourbon County,driving,NA,Kansas,United States,2020-03-17,96.41
county,Bourbon County,driving,NA,Kansas,United States,2020-03-18,79.13
county,Bourbon County,driving,NA,Kansas,United States,2020-03-19,66.8
county,Bourbon County,driving,NA,Kansas,United States,2020-03-20,92.14
county,Bourbon County,driving,NA,Kansas,United States,2020-03-21,85.24
county,Bourbon County,driving,NA,Kansas,United States,2020-03-22,54.37
county,Bourbon County,driving,NA,Kansas,United States,2020-03-23,67.67
county,Bourbon County,driving,NA,Kansas,United States,2020-03-24,60.1
county,Bourbon County,driving,NA,Kansas,United States,2020-03-25,65.34
county,Bourbon County,driving,NA,Kansas,United States,2020-03-26,66.5
county,Bourbon County,driving,NA,Kansas,United States,2020-03-27,65.05
county,Bourbon County,driving,NA,Kansas,United States,2020-03-28,60
county,Bourbon County,driving,NA,Kansas,United States,2020-03-29,54.76
county,Bourbon County,driving,NA,Kansas,United States,2020-03-30,60.29
county,Bourbon County,driving,NA,Kansas,United States,2020-03-31,62.33
county,Bourbon County,driving,NA,Kansas,United States,2020-04-01,69.61
county,Bourbon County,driving,NA,Kansas,United States,2020-04-02,61.94
county,Bourbon County,driving,NA,Kansas,United States,2020-04-03,56.99
county,Bourbon County,driving,NA,Kansas,United States,2020-04-04,63.98
county,Bourbon County,driving,NA,Kansas,United States,2020-04-05,55.83
county,Bourbon County,driving,NA,Kansas,United States,2020-04-06,65.83
county,Bourbon County,driving,NA,Kansas,United States,2020-04-07,72.72
county,Bourbon County,driving,NA,Kansas,United States,2020-04-08,66.31
county,Bourbon County,driving,NA,Kansas,United States,2020-04-09,73.01
county,Bourbon County,driving,NA,Kansas,United States,2020-04-10,80.58
county,Bourbon County,driving,NA,Kansas,United States,2020-04-11,55.73
county,Bourbon County,driving,NA,Kansas,United States,2020-04-12,45.15
county,Bourbon County,driving,NA,Kansas,United States,2020-04-13,63.2
county,Bourbon County,driving,NA,Kansas,United States,2020-04-14,75.73
county,Bourbon County,driving,NA,Kansas,United States,2020-04-15,83.79
county,Bourbon County,driving,NA,Kansas,United States,2020-04-16,78.83
county,Bourbon County,driving,NA,Kansas,United States,2020-04-17,98.54
county,Bourbon County,driving,NA,Kansas,United States,2020-04-18,91.94
county,Bourbon County,driving,NA,Kansas,United States,2020-04-19,67.38
county,Bourbon County,driving,NA,Kansas,United States,2020-04-20,74.56
county,Bourbon County,driving,NA,Kansas,United States,2020-04-21,85.44
county,Bourbon County,driving,NA,Kansas,United States,2020-04-22,69.03
county,Bourbon County,driving,NA,Kansas,United States,2020-04-23,81.94
county,Bourbon County,driving,NA,Kansas,United States,2020-04-24,91.17
county,Bourbon County,driving,NA,Kansas,United States,2020-04-25,92.72
county,Bourbon County,driving,NA,Kansas,United States,2020-04-26,91.65
county,Bourbon County,driving,NA,Kansas,United States,2020-04-27,80.97
county,Bourbon County,driving,NA,Kansas,United States,2020-04-28,86.41
county,Bourbon County,driving,NA,Kansas,United States,2020-04-29,100.19
county,Bourbon County,driving,NA,Kansas,United States,2020-04-30,94.27
county,Bourbon County,driving,NA,Kansas,United States,2020-05-01,115.15
county,Bourbon County,driving,NA,Kansas,United States,2020-05-02,119.42
county,Bourbon County,driving,NA,Kansas,United States,2020-05-03,96.12
county,Bourbon County,driving,NA,Kansas,United States,2020-05-04,72.52
county,Bourbon County,driving,NA,Kansas,United States,2020-05-05,112.04
county,Bourbon County,driving,NA,Kansas,United States,2020-05-06,99.71
county,Bourbon County,driving,NA,Kansas,United States,2020-05-07,100.97
county,Bourbon County,driving,NA,Kansas,United States,2020-05-08,121.07
county,Bourbon County,driving,NA,Kansas,United States,2020-05-09,112.33
county,Bourbon County,driving,NA,Kansas,United States,2020-05-10,94.66
county,Bourbon County,driving,NA,Kansas,United States,2020-05-11,NA
county,Bourbon County,driving,NA,Kansas,United States,2020-05-12,NA
county,Bourbon County,driving,NA,Kansas,United States,2020-05-13,96.12
county,Bourbon County,driving,NA,Kansas,United States,2020-05-14,116.7
county,Bourbon County,driving,NA,Kansas,United States,2020-05-15,116.02
county,Bourbon County,driving,NA,Kansas,United States,2020-05-16,123.4
county,Bourbon County,driving,NA,Kansas,United States,2020-05-17,116.8
county,Bourbon County,driving,NA,Kansas,United States,2020-05-18,124.37
county,Bourbon County,driving,NA,Kansas,United States,2020-05-19,124.27
county,Bourbon County,driving,NA,Kansas,United States,2020-05-20,127.38
county,Bourbon County,driving,NA,Kansas,United States,2020-05-21,137.09
county,Bourbon County,driving,NA,Kansas,United States,2020-05-22,180.97
county,Bourbon County,driving,NA,Kansas,United States,2020-05-23,202.04
county,Bourbon County,driving,NA,Kansas,United States,2020-05-24,183.88
county,Bourbon County,driving,NA,Kansas,United States,2020-05-25,147.48
county,Bourbon County,driving,NA,Kansas,United States,2020-05-26,113.79
county,Bourbon County,driving,NA,Kansas,United States,2020-05-27,128.64
county,Bourbon County,driving,NA,Kansas,United States,2020-05-28,121.94
county,Bourbon County,driving,NA,Kansas,United States,2020-05-29,176.99
county,Bourbon County,driving,NA,Kansas,United States,2020-05-30,158.74
county,Bourbon County,driving,NA,Kansas,United States,2020-05-31,146.6
county,Bourbon County,driving,NA,Kansas,United States,2020-06-01,123.2
county,Bourbon County,driving,NA,Kansas,United States,2020-06-02,120.78
county,Bourbon County,driving,NA,Kansas,United States,2020-06-03,154.08
county,Bourbon County,driving,NA,Kansas,United States,2020-06-04,210.87
county,Bourbon County,driving,NA,Kansas,United States,2020-06-05,239.71
county,Bourbon County,driving,NA,Kansas,United States,2020-06-06,217.67
county,Bourbon County,driving,NA,Kansas,United States,2020-06-07,184.85
county,Bourbon County,driving,NA,Kansas,United States,2020-06-08,129.22
county,Bourbon County,driving,NA,Kansas,United States,2020-06-09,140.29
county,Bourbon County,driving,NA,Kansas,United States,2020-06-10,145.63
county,Bourbon County,driving,NA,Kansas,United States,2020-06-11,164.66
county,Bourbon County,driving,NA,Kansas,United States,2020-06-12,256.99
county,Bourbon County,driving,NA,Kansas,United States,2020-06-13,237.86
county,Bourbon County,driving,NA,Kansas,United States,2020-06-14,147.67
county,Bourbon County,driving,NA,Kansas,United States,2020-06-15,115.15
county,Bourbon County,driving,NA,Kansas,United States,2020-06-16,133.5
county,Bourbon County,driving,NA,Kansas,United States,2020-06-17,144.76
county,Bourbon County,driving,NA,Kansas,United States,2020-06-18,153.98
county,Bourbon County,driving,NA,Kansas,United States,2020-06-19,179.42
county,Bourbon County,driving,NA,Kansas,United States,2020-06-20,188.16
county,Bourbon County,driving,NA,Kansas,United States,2020-06-21,139.9
county,Bourbon County,driving,NA,Kansas,United States,2020-06-22,139.22
county,Bourbon County,driving,NA,Kansas,United States,2020-06-23,133.01
county,Bourbon County,driving,NA,Kansas,United States,2020-06-24,142.23
county,Bourbon County,driving,NA,Kansas,United States,2020-06-25,162.82
county,Bourbon County,driving,NA,Kansas,United States,2020-06-26,193.59
county,Bourbon County,driving,NA,Kansas,United States,2020-06-27,160.39
county,Bourbon County,driving,NA,Kansas,United States,2020-06-28,165.15
county,Bourbon County,driving,NA,Kansas,United States,2020-06-29,148.64
county,Bourbon County,driving,NA,Kansas,United States,2020-06-30,138.74
county,Bourbon County,driving,NA,Kansas,United States,2020-07-01,148.64
county,Bourbon County,driving,NA,Kansas,United States,2020-07-02,179.71
county,Bourbon County,driving,NA,Kansas,United States,2020-07-03,177.28
county,Bourbon County,driving,NA,Kansas,United States,2020-07-04,141.46
county,Bourbon County,driving,NA,Kansas,United States,2020-07-05,177.48
county,Bourbon County,driving,NA,Kansas,United States,2020-07-06,191.65
county,Bourbon County,driving,NA,Kansas,United States,2020-07-07,152.91
county,Bourbon County,driving,NA,Kansas,United States,2020-07-08,145.15
county,Bourbon County,driving,NA,Kansas,United States,2020-07-09,201.65
county,Bourbon County,driving,NA,Kansas,United States,2020-07-10,269.03
county,Bourbon County,driving,NA,Kansas,United States,2020-07-11,225.92
county,Bourbon County,driving,NA,Kansas,United States,2020-07-12,177.09
county,Bourbon County,driving,NA,Kansas,United States,2020-07-13,147.09
county,Bourbon County,driving,NA,Kansas,United States,2020-07-14,161.94
county,Bourbon County,driving,NA,Kansas,United States,2020-07-15,157.96
county,Bourbon County,driving,NA,Kansas,United States,2020-07-16,181.36
county,Bourbon County,driving,NA,Kansas,United States,2020-07-17,187.18
county,Bourbon County,driving,NA,Kansas,United States,2020-07-18,207.86
county,Bourbon County,driving,NA,Kansas,United States,2020-07-19,161.36
county,Bourbon County,driving,NA,Kansas,United States,2020-07-20,157.09
county,Bourbon County,driving,NA,Kansas,United States,2020-07-21,134.27
county,Bourbon County,driving,NA,Kansas,United States,2020-07-22,147.09
county,Bourbon County,driving,NA,Kansas,United States,2020-07-23,164.56
county,Bourbon County,driving,NA,Kansas,United States,2020-07-24,186.99
county,Bourbon County,driving,NA,Kansas,United States,2020-07-25,195.15
county,Bourbon County,driving,NA,Kansas,United States,2020-07-26,157.86
county,Bourbon County,driving,NA,Kansas,United States,2020-07-27,150.58
county,Bourbon County,driving,NA,Kansas,United States,2020-07-28,153.11
county,Bourbon County,driving,NA,Kansas,United States,2020-07-29,165.34
county,Bourbon County,driving,NA,Kansas,United States,2020-07-30,160
county,Bourbon County,driving,NA,Kansas,United States,2020-07-31,192.43
county,Bourbon County,driving,NA,Kansas,United States,2020-08-01,198.64
county,Bourbon County,driving,NA,Kansas,United States,2020-08-02,176.02
county,Bourbon County,driving,NA,Kansas,United States,2020-08-03,162.52
county,Bourbon County,driving,NA,Kansas,United States,2020-08-04,149.71
county,Bourbon County,driving,NA,Kansas,United States,2020-08-05,159.22
county,Bourbon County,driving,NA,Kansas,United States,2020-08-06,186.8
county,Bourbon County,driving,NA,Kansas,United States,2020-08-07,226.21
county,Bourbon County,driving,NA,Kansas,United States,2020-08-08,236.89
county,Bourbon County,driving,NA,Kansas,United States,2020-08-09,193.69
county,Bourbon County,driving,NA,Kansas,United States,2020-08-10,181.07
county,Bourbon County,driving,NA,Kansas,United States,2020-08-11,164.85
county,Bourbon County,driving,NA,Kansas,United States,2020-08-12,158.83
county,Bourbon County,driving,NA,Kansas,United States,2020-08-13,181.36
county,Bourbon County,driving,NA,Kansas,United States,2020-08-14,214.47
county,Bourbon County,driving,NA,Kansas,United States,2020-08-15,233.69
county,Bourbon County,driving,NA,Kansas,United States,2020-08-16,179.42
county,Bourbon County,driving,NA,Kansas,United States,2020-08-17,151.07
county,Bourbon County,driving,NA,Kansas,United States,2020-08-18,157.96
county,Bourbon County,driving,NA,Kansas,United States,2020-08-19,148.93
county,Bourbon County,driving,NA,Kansas,United States,2020-08-20,160.58
county,Bourbon County,driving,NA,Kansas,United States,2020-08-21,209.22
county,Bourbon County,driving,NA,Kansas,United States,2020-08-22,236.99
county,Bourbon County,driving,NA,Kansas,United States,2020-08-23,180.39
county,Bourbon County,driving,NA,Kansas,United States,2020-08-24,137.86
county,Bourbon County,driving,NA,Kansas,United States,2020-08-25,129.9
county,Bourbon County,driving,NA,Kansas,United States,2020-08-26,136.12
county,Bourbon County,driving,NA,Kansas,United States,2020-08-27,162.33
county,Bourbon County,driving,NA,Kansas,United States,2020-08-28,212.52
county,Bourbon County,driving,NA,Kansas,United States,2020-08-29,193.88
county,Bourbon County,driving,NA,Kansas,United States,2020-08-30,168.16
county,Bourbon County,driving,NA,Kansas,United States,2020-08-31,130.97
county,Bourbon County,driving,NA,Kansas,United States,2020-09-01,144.76
county,Bourbon County,driving,NA,Kansas,United States,2020-09-02,136.5
county,Bourbon County,driving,NA,Kansas,United States,2020-09-03,158.93
county,Bourbon County,driving,NA,Kansas,United States,2020-09-04,236.6
county,Bourbon County,driving,NA,Kansas,United States,2020-09-05,215.34
county,Bourbon County,driving,NA,Kansas,United States,2020-09-06,189.9
county,Bourbon County,driving,NA,Kansas,United States,2020-09-07,188.93
county,Bourbon County,driving,NA,Kansas,United States,2020-09-08,139.9
county,Bourbon County,driving,NA,Kansas,United States,2020-09-09,129.61
county,Bourbon County,driving,NA,Kansas,United States,2020-09-10,150.68
county,Bourbon County,driving,NA,Kansas,United States,2020-09-11,199.42
county,Bourbon County,driving,NA,Kansas,United States,2020-09-12,187.67
county,Bourbon County,driving,NA,Kansas,United States,2020-09-13,167.86
county,Bourbon County,driving,NA,Kansas,United States,2020-09-14,137.57
county,Bourbon County,driving,NA,Kansas,United States,2020-09-15,138.83
county,Bourbon County,driving,NA,Kansas,United States,2020-09-16,138.93
county,Bourbon County,driving,NA,Kansas,United States,2020-09-17,164.66
county,Bourbon County,driving,NA,Kansas,United States,2020-09-18,189.81
county,Bourbon County,driving,NA,Kansas,United States,2020-09-19,198.64
county,Bourbon County,driving,NA,Kansas,United States,2020-09-20,157.77
county,Bourbon County,driving,NA,Kansas,United States,2020-09-21,150.97
county,Bourbon County,driving,NA,Kansas,United States,2020-09-22,147.18
county,Bourbon County,driving,NA,Kansas,United States,2020-09-23,138.16
county,Bourbon County,driving,NA,Kansas,United States,2020-09-24,162.43
county,Bourbon County,driving,NA,Kansas,United States,2020-09-25,215.34
county,Bourbon County,driving,NA,Kansas,United States,2020-09-26,180.87
county,Bourbon County,driving,NA,Kansas,United States,2020-09-27,157.28
county,Bourbon County,driving,NA,Kansas,United States,2020-09-28,138.25
county,Bourbon County,driving,NA,Kansas,United States,2020-09-29,126.6
county,Bourbon County,driving,NA,Kansas,United States,2020-09-30,135.92
county,Bourbon County,driving,NA,Kansas,United States,2020-10-01,161.84
county,Bourbon County,driving,NA,Kansas,United States,2020-10-02,191.36
county,Bourbon County,driving,NA,Kansas,United States,2020-10-03,225.92
county,Bourbon County,driving,NA,Kansas,United States,2020-10-04,158.93
county,Bourbon County,driving,NA,Kansas,United States,2020-10-05,140.39
county,Bourbon County,driving,NA,Kansas,United States,2020-10-06,140
county,Bourbon County,driving,NA,Kansas,United States,2020-10-07,141.65
county,Bourbon County,driving,NA,Kansas,United States,2020-10-08,158.35
county,Bourbon County,driving,NA,Kansas,United States,2020-10-09,200.78
county,Bourbon County,driving,NA,Kansas,United States,2020-10-10,184.27
county,Bourbon County,driving,NA,Kansas,United States,2020-10-11,143.69
county,Bourbon County,driving,NA,Kansas,United States,2020-10-12,153.69
county,Bourbon County,driving,NA,Kansas,United States,2020-10-13,126.41
county,Bourbon County,driving,NA,Kansas,United States,2020-10-14,151.75
county,Bourbon County,driving,NA,Kansas,United States,2020-10-15,163.5
county,Bourbon County,driving,NA,Kansas,United States,2020-10-16,203.98
county,Bourbon County,driving,NA,Kansas,United States,2020-10-17,197.96
county,Bourbon County,driving,NA,Kansas,United States,2020-10-18,153.11
county,Bourbon County,driving,NA,Kansas,United States,2020-10-19,152.62
county,Bourbon County,driving,NA,Kansas,United States,2020-10-20,115.73
county,Bourbon County,driving,NA,Kansas,United States,2020-10-21,135.92
county,Bourbon County,driving,NA,Kansas,United States,2020-10-22,147.57
county,Bourbon County,driving,NA,Kansas,United States,2020-10-23,183.98
county,Bourbon County,driving,NA,Kansas,United States,2020-10-24,208.64
county,Bourbon County,driving,NA,Kansas,United States,2020-10-25,142.23
county,Bourbon County,driving,NA,Kansas,United States,2020-10-26,110.39
county,Bourbon County,driving,NA,Kansas,United States,2020-10-27,122.23
county,Bourbon County,driving,NA,Kansas,United States,2020-10-28,117.96
county,Bourbon County,driving,NA,Kansas,United States,2020-10-29,146.5
county,Bourbon County,driving,NA,Kansas,United States,2020-10-30,180.58
county,Bourbon County,driving,NA,Kansas,United States,2020-10-31,172.04
county,Bourbon County,driving,NA,Kansas,United States,2020-11-01,129.81
county,Bourbon County,driving,NA,Kansas,United States,2020-11-02,130.39
county,Bourbon County,driving,NA,Kansas,United States,2020-11-03,124.66
county,Bourbon County,driving,NA,Kansas,United States,2020-11-04,127.96
county,Bourbon County,driving,NA,Kansas,United States,2020-11-05,137.96
county,Bourbon County,driving,NA,Kansas,United States,2020-11-06,179.13
county,Bourbon County,driving,NA,Kansas,United States,2020-11-07,149.03
county,Bourbon County,driving,NA,Kansas,United States,2020-11-08,137.09
county,Bourbon County,driving,NA,Kansas,United States,2020-11-09,123.3
county,Bourbon County,driving,NA,Kansas,United States,2020-11-10,121.46
county,Bourbon County,driving,NA,Kansas,United States,2020-11-11,118.54
county,Bourbon County,driving,NA,Kansas,United States,2020-11-12,121.46
county,Bourbon County,driving,NA,Kansas,United States,2020-11-13,175.83
county,Bourbon County,driving,NA,Kansas,United States,2020-11-14,165.92
county,Bourbon County,driving,NA,Kansas,United States,2020-11-15,109.61
county,Bourbon County,driving,NA,Kansas,United States,2020-11-16,123.69
county,Bourbon County,driving,NA,Kansas,United States,2020-11-17,137.67
county,Bourbon County,driving,NA,Kansas,United States,2020-11-18,117.48
county,Bourbon County,driving,NA,Kansas,United States,2020-11-19,128.74
county,Bourbon County,driving,NA,Kansas,United States,2020-11-20,190.68
county,Bourbon County,driving,NA,Kansas,United States,2020-11-21,148.93
county,Bourbon County,driving,NA,Kansas,United States,2020-11-22,119.22
county,Bourbon County,driving,NA,Kansas,United States,2020-11-23,126.8
county,Bourbon County,driving,NA,Kansas,United States,2020-11-24,131.55
county,Bourbon County,driving,NA,Kansas,United States,2020-11-25,142.52
county,Bourbon County,driving,NA,Kansas,United States,2020-11-26,76.7
county,Bourbon County,driving,NA,Kansas,United States,2020-11-27,123.2
county,Bourbon County,driving,NA,Kansas,United States,2020-11-28,137.96
county,Bourbon County,driving,NA,Kansas,United States,2020-11-29,101.36
county,Bourbon County,driving,NA,Kansas,United States,2020-11-30,104.17
county,Bourbon County,driving,NA,Kansas,United States,2020-12-01,117.96
county,Bourbon County,driving,NA,Kansas,United States,2020-12-02,118.16
county,Bourbon County,driving,NA,Kansas,United States,2020-12-03,105.83
county,Bourbon County,driving,NA,Kansas,United States,2020-12-04,152.91
county,Bourbon County,driving,NA,Kansas,United States,2020-12-05,131.65
county,Bourbon County,driving,NA,Kansas,United States,2020-12-06,106.99
county,Bourbon County,driving,NA,Kansas,United States,2020-12-07,103.4
county,Bourbon County,driving,NA,Kansas,United States,2020-12-08,106.99
county,Bourbon County,driving,NA,Kansas,United States,2020-12-09,114.85
county,Bourbon County,driving,NA,Kansas,United States,2020-12-10,112.82
county,Bourbon County,driving,NA,Kansas,United States,2020-12-11,117.57
county,Bourbon County,driving,NA,Kansas,United States,2020-12-12,136.8
county,Bourbon County,driving,NA,Kansas,United States,2020-12-13,102.72
county,Bourbon County,driving,NA,Kansas,United States,2020-12-14,102.91
county,Bourbon County,driving,NA,Kansas,United States,2020-12-15,89.32
county,Bourbon County,driving,NA,Kansas,United States,2020-12-16,103.4
county,Bourbon County,driving,NA,Kansas,United States,2020-12-17,124.95
county,Bourbon County,driving,NA,Kansas,United States,2020-12-18,134.85
county,Bourbon County,driving,NA,Kansas,United States,2020-12-19,115.63
county,Bourbon County,driving,NA,Kansas,United States,2020-12-20,105.34
county,Bourbon County,driving,NA,Kansas,United States,2020-12-21,109.42
county,Bourbon County,driving,NA,Kansas,United States,2020-12-22,118.54
county,Bourbon County,driving,NA,Kansas,United States,2020-12-23,126.5
county,Bourbon County,driving,NA,Kansas,United States,2020-12-24,93.3
county,Bourbon County,driving,NA,Kansas,United States,2020-12-25,58.93
county,Bourbon County,driving,NA,Kansas,United States,2020-12-26,123.5
county,Bourbon County,driving,NA,Kansas,United States,2020-12-27,96.21
county,Bourbon County,driving,NA,Kansas,United States,2020-12-28,112.72
county,Bourbon County,driving,NA,Kansas,United States,2020-12-29,100.68
county,Bourbon County,driving,NA,Kansas,United States,2020-12-30,114.47
county,Bourbon County,driving,NA,Kansas,United States,2020-12-31,119.42
county,Bourbon County,driving,NA,Kansas,United States,2021-01-01,68.64
county,Bourbon County,driving,NA,Kansas,United States,2021-01-02,111.46
county,Bourbon County,driving,NA,Kansas,United States,2021-01-03,94.56
county,Bourbon County,driving,NA,Kansas,United States,2021-01-04,109.03
county,Bourbon County,driving,NA,Kansas,United States,2021-01-05,108.54
county,Bourbon County,driving,NA,Kansas,United States,2021-01-06,92.52
county,Bourbon County,driving,NA,Kansas,United States,2021-01-07,112.23
county,Bourbon County,driving,NA,Kansas,United States,2021-01-08,146.31
county,Bourbon County,driving,NA,Kansas,United States,2021-01-09,135.24
county,Bourbon County,driving,NA,Kansas,United States,2021-01-10,111.36
county,Bourbon County,driving,NA,Kansas,United States,2021-01-11,114.95
county,Bourbon County,driving,NA,Kansas,United States,2021-01-12,111.36
county,Bourbon County,driving,NA,Kansas,United States,2021-01-13,109.13
county,Bourbon County,driving,NA,Kansas,United States,2021-01-14,124.95
county,Bourbon County,driving,NA,Kansas,United States,2021-01-15,141.65
county,Bourbon County,driving,NA,Kansas,United States,2021-01-16,137.38
county,Bourbon County,driving,NA,Kansas,United States,2021-01-17,103.3
county,Bourbon County,driving,NA,Kansas,United States,2021-01-18,124.66
county,Bourbon County,driving,NA,Kansas,United States,2021-01-19,116.7
county,Bourbon County,driving,NA,Kansas,United States,2021-01-20,116.7
county,Bourbon County,driving,NA,Kansas,United States,2021-01-21,118.74
county,Bourbon County,driving,NA,Kansas,United States,2021-01-22,145.63
county,Bourbon County,driving,NA,Kansas,United States,2021-01-23,150.58
county,Bourbon County,driving,NA,Kansas,United States,2021-01-24,109.51
county,Bourbon County,driving,NA,Kansas,United States,2021-01-25,104.76
county,Bourbon County,driving,NA,Kansas,United States,2021-01-26,114.56
county,Bourbon County,driving,NA,Kansas,United States,2021-01-27,96.89
county,Bourbon County,driving,NA,Kansas,United States,2021-01-28,113.59
county,Bourbon County,driving,NA,Kansas,United States,2021-01-29,151.46
county,Bourbon County,driving,NA,Kansas,United States,2021-01-30,137.18
county,Bourbon County,driving,NA,Kansas,United States,2021-01-31,105.53
county,Bourbon County,driving,NA,Kansas,United States,2021-02-01,107.38
county,Bourbon County,driving,NA,Kansas,United States,2021-02-02,103.3
county,Bourbon County,driving,NA,Kansas,United States,2021-02-03,109.51
county,Bourbon County,driving,NA,Kansas,United States,2021-02-04,113.79
county,Bourbon County,driving,NA,Kansas,United States,2021-02-05,153.79
county,Bourbon County,driving,NA,Kansas,United States,2021-02-06,124.27
county,Bourbon County,driving,NA,Kansas,United States,2021-02-07,84.95
county,Bourbon County,driving,NA,Kansas,United States,2021-02-08,94.56
county,Bourbon County,driving,NA,Kansas,United States,2021-02-09,88.25
county,Bourbon County,driving,NA,Kansas,United States,2021-02-10,87.57
county,Bourbon County,driving,NA,Kansas,United States,2021-02-11,104.47
county,Bourbon County,driving,NA,Kansas,United States,2021-02-12,133.11
county,Bourbon County,driving,NA,Kansas,United States,2021-02-13,121.75
county,Bourbon County,driving,NA,Kansas,United States,2021-02-14,52.14
county,Bourbon County,driving,NA,Kansas,United States,2021-02-15,55.15
county,Bourbon County,driving,NA,Kansas,United States,2021-02-16,70.29
county,Bourbon County,driving,NA,Kansas,United States,2021-02-17,73.59
county,Bourbon County,driving,NA,Kansas,United States,2021-02-18,89.13
county,Bourbon County,driving,NA,Kansas,United States,2021-02-19,133.88
county,Bourbon County,driving,NA,Kansas,United States,2021-02-20,123.01
county,Bourbon County,driving,NA,Kansas,United States,2021-02-21,104.95
county,Bourbon County,driving,NA,Kansas,United States,2021-02-22,129.03
county,Bourbon County,driving,NA,Kansas,United States,2021-02-23,127.09
county,Bourbon County,driving,NA,Kansas,United States,2021-02-24,117.18
county,Bourbon County,driving,NA,Kansas,United States,2021-02-25,143.59
county,Bourbon County,driving,NA,Kansas,United States,2021-02-26,160.19
county,Bourbon County,driving,NA,Kansas,United States,2021-02-27,173.88
county,Bourbon County,driving,NA,Kansas,United States,2021-02-28,136.02
county,Bourbon County,driving,NA,Kansas,United States,2021-03-01,109.32
county,Bourbon County,driving,NA,Kansas,United States,2021-03-02,125.15
county,Bourbon County,driving,NA,Kansas,United States,2021-03-03,122.62
county,Bourbon County,driving,NA,Kansas,United States,2021-03-04,147.67
county,Bourbon County,driving,NA,Kansas,United States,2021-03-05,183.59
county,Bourbon County,driving,NA,Kansas,United States,2021-03-06,174.08
county,Bourbon County,driving,NA,Kansas,United States,2021-03-07,142.23
county,Bourbon County,driving,NA,Kansas,United States,2021-03-08,154.17
county,Bourbon County,driving,NA,Kansas,United States,2021-03-09,149.81
county,Bourbon County,driving,NA,Kansas,United States,2021-03-10,147.48
county,Bourbon County,driving,NA,Kansas,United States,2021-03-11,152.33
county,Bourbon County,driving,NA,Kansas,United States,2021-03-12,NA
county,Bourbon County,driving,NA,Kansas,United States,2021-03-13,222.43
county,Bourbon County,driving,NA,Kansas,United States,2021-03-14,171.36
county,Bourbon County,driving,NA,Kansas,United States,2021-03-15,145.44
county,Bourbon County,driving,NA,Kansas,United States,2021-03-16,156.99
county,Bourbon County,driving,NA,Kansas,United States,2021-03-17,159.22
county,Bourbon County,driving,NA,Kansas,United States,2021-03-18,153.98
county,Bourbon County,driving,NA,Kansas,United States,2021-03-19,196.12
county,Bourbon County,driving,NA,Kansas,United States,2021-03-20,186.21
county,Bourbon County,driving,NA,Kansas,United States,2021-03-21,156.5
county,Bourbon County,driving,NA,Kansas,United States,2021-03-22,131.84
county,Bourbon County,driving,NA,Kansas,United States,2021-03-23,130
county,Bourbon County,driving,NA,Kansas,United States,2021-03-24,139.42
county,Bourbon County,driving,NA,Kansas,United States,2021-03-25,153.01
county,Bourbon County,driving,NA,Kansas,United States,2021-03-26,210.97
county,Bourbon County,driving,NA,Kansas,United States,2021-03-27,205.44
county,Bourbon County,driving,NA,Kansas,United States,2021-03-28,172.82
county,Bourbon County,driving,NA,Kansas,United States,2021-03-29,133.2
county,Bourbon County,driving,NA,Kansas,United States,2021-03-30,145.53
county,Bourbon County,driving,NA,Kansas,United States,2021-03-31,152.23
county,Bourbon County,driving,NA,Kansas,United States,2021-04-01,170.1
county,Bourbon County,driving,NA,Kansas,United States,2021-04-02,181.46
county,Bourbon County,driving,NA,Kansas,United States,2021-04-03,177.86
county,Bourbon County,driving,NA,Kansas,United States,2021-04-04,133.59
county,Bourbon County,driving,NA,Kansas,United States,2021-04-05,160
county,Bourbon County,driving,NA,Kansas,United States,2021-04-06,134.08
county,Bourbon County,driving,NA,Kansas,United States,2021-04-07,139.22
county,Bourbon County,driving,NA,Kansas,United States,2021-04-08,162.82
county,Bourbon County,driving,NA,Kansas,United States,2021-04-09,192.52
county,Bourbon County,driving,NA,Kansas,United States,2021-04-10,202.52
county,Bourbon County,driving,NA,Kansas,United States,2021-04-11,184.56
county,Bourbon County,driving,NA,Kansas,United States,2021-04-12,157.57
county,Bourbon County,driving,NA,Kansas,United States,2021-04-13,157.77
