geo_type,region,transportation_type,alternative_name,sub-region,country,date,relative_mobility
county,Clarke County,driving,NA,Alabama,United States,2020-04-20,87.09
county,Clarke County,driving,NA,Alabama,United States,2020-04-21,87.66
county,Clarke County,driving,NA,Alabama,United States,2020-04-22,78.41
county,Clarke County,driving,NA,Alabama,United States,2020-04-23,75.9
county,Clarke County,driving,NA,Alabama,United States,2020-04-24,108.25
county,Clarke County,driving,NA,Alabama,United States,2020-04-25,82.28
county,Clarke County,driving,NA,Alabama,United States,2020-04-26,79.05
county,Clarke County,driving,NA,Alabama,United States,2020-04-27,92.18
county,Clarke County,driving,NA,Alabama,United States,2020-04-28,91.18
county,Clarke County,driving,NA,Alabama,United States,2020-04-29,86.37
county,Clarke County,driving,NA,Alabama,United States,2020-04-30,107.68
county,Clarke County,driving,NA,Alabama,United States,2020-05-01,120.37
county,Clarke County,driving,NA,Alabama,United States,2020-05-02,98.42
county,Clarke County,driving,NA,Alabama,United States,2020-05-03,95.48
county,Clarke County,driving,NA,Alabama,United States,2020-05-04,106.38
county,Clarke County,driving,NA,Alabama,United States,2020-05-05,122.09
county,Clarke County,driving,NA,Alabama,United States,2020-05-06,123.96
county,Clarke County,driving,NA,Alabama,United States,2020-05-07,124.39
county,Clarke County,driving,NA,Alabama,United States,2020-05-08,122.53
county,Clarke County,driving,NA,Alabama,United States,2020-05-09,117.22
county,Clarke County,driving,NA,Alabama,United States,2020-05-10,106.24
county,Clarke County,driving,NA,Alabama,United States,2020-05-11,NA
county,Clarke County,driving,NA,Alabama,United States,2020-05-12,NA
county,Clarke County,driving,NA,Alabama,United States,2020-05-13,127.55
county,Clarke County,driving,NA,Alabama,United States,2020-05-14,132.42
county,Clarke County,driving,NA,Alabama,United States,2020-05-15,158.25
county,Clarke County,driving,NA,Alabama,United States,2020-05-16,135.51
county,Clarke County,driving,NA,Alabama,United States,2020-05-17,106.53
county,Clarke County,driving,NA,Alabama,United States,2020-05-18,123.31
county,Clarke County,driving,NA,Alabama,United States,2020-05-19,110.19
county,Clarke County,driving,NA,Alabama,United States,2020-05-20,129.77
county,Clarke County,driving,NA,Alabama,United States,2020-05-21,144.19
county,Clarke County,driving,NA,Alabama,United States,2020-05-22,167.79
county,Clarke County,driving,NA,Alabama,United States,2020-05-23,158.61
county,Clarke County,driving,NA,Alabama,United States,2020-05-24,109.33
county,Clarke County,driving,NA,Alabama,United States,2020-05-25,138.67
county,Clarke County,driving,NA,Alabama,United States,2020-05-26,136.51
county,Clarke County,driving,NA,Alabama,United States,2020-05-27,133.57
county,Clarke County,driving,NA,Alabama,United States,2020-05-28,143.69
county,Clarke County,driving,NA,Alabama,United States,2020-05-29,166.36
county,Clarke County,driving,NA,Alabama,United States,2020-05-30,129.91
county,Clarke County,driving,NA,Alabama,United States,2020-05-31,107.96
county,Clarke County,driving,NA,Alabama,United States,2020-06-01,136.15
county,Clarke County,driving,NA,Alabama,United States,2020-06-02,133.36
county,Clarke County,driving,NA,Alabama,United States,2020-06-03,130.85
county,Clarke County,driving,NA,Alabama,United States,2020-06-04,147.49
county,Clarke County,driving,NA,Alabama,United States,2020-06-05,166
county,Clarke County,driving,NA,Alabama,United States,2020-06-06,130.42
county,Clarke County,driving,NA,Alabama,United States,2020-06-07,93.62
county,Clarke County,driving,NA,Alabama,United States,2020-06-08,113.7
county,Clarke County,driving,NA,Alabama,United States,2020-06-09,128.69
county,Clarke County,driving,NA,Alabama,United States,2020-06-10,157.32
county,Clarke County,driving,NA,Alabama,United States,2020-06-11,147.27
county,Clarke County,driving,NA,Alabama,United States,2020-06-12,172.81
county,Clarke County,driving,NA,Alabama,United States,2020-06-13,148.13
county,Clarke County,driving,NA,Alabama,United States,2020-06-14,128.19
county,Clarke County,driving,NA,Alabama,United States,2020-06-15,146.2
county,Clarke County,driving,NA,Alabama,United States,2020-06-16,142.4
county,Clarke County,driving,NA,Alabama,United States,2020-06-17,137.45
county,Clarke County,driving,NA,Alabama,United States,2020-06-18,145.91
county,Clarke County,driving,NA,Alabama,United States,2020-06-19,175.82
county,Clarke County,driving,NA,Alabama,United States,2020-06-20,148.06
county,Clarke County,driving,NA,Alabama,United States,2020-06-21,116.43
county,Clarke County,driving,NA,Alabama,United States,2020-06-22,154.3
county,Clarke County,driving,NA,Alabama,United States,2020-06-23,133.5
county,Clarke County,driving,NA,Alabama,United States,2020-06-24,133.36
county,Clarke County,driving,NA,Alabama,United States,2020-06-25,141.32
county,Clarke County,driving,NA,Alabama,United States,2020-06-26,177.47
county,Clarke County,driving,NA,Alabama,United States,2020-06-27,169.8
county,Clarke County,driving,NA,Alabama,United States,2020-06-28,125.25
county,Clarke County,driving,NA,Alabama,United States,2020-06-29,147.27
county,Clarke County,driving,NA,Alabama,United States,2020-06-30,153.73
county,Clarke County,driving,NA,Alabama,United States,2020-07-01,148.42
county,Clarke County,driving,NA,Alabama,United States,2020-07-02,160.62
county,Clarke County,driving,NA,Alabama,United States,2020-07-03,167.07
county,Clarke County,driving,NA,Alabama,United States,2020-07-04,113.27
county,Clarke County,driving,NA,Alabama,United States,2020-07-05,139.67
county,Clarke County,driving,NA,Alabama,United States,2020-07-06,154.52
county,Clarke County,driving,NA,Alabama,United States,2020-07-07,140.24
county,Clarke County,driving,NA,Alabama,United States,2020-07-08,149.93
county,Clarke County,driving,NA,Alabama,United States,2020-07-09,151.29
county,Clarke County,driving,NA,Alabama,United States,2020-07-10,166.14
county,Clarke County,driving,NA,Alabama,United States,2020-07-11,191.39
county,Clarke County,driving,NA,Alabama,United States,2020-07-12,119.44
county,Clarke County,driving,NA,Alabama,United States,2020-07-13,155.38
county,Clarke County,driving,NA,Alabama,United States,2020-07-14,140.89
county,Clarke County,driving,NA,Alabama,United States,2020-07-15,162.7
county,Clarke County,driving,NA,Alabama,United States,2020-07-16,135.72
county,Clarke County,driving,NA,Alabama,United States,2020-07-17,157.46
county,Clarke County,driving,NA,Alabama,United States,2020-07-18,171.66
county,Clarke County,driving,NA,Alabama,United States,2020-07-19,118.15
county,Clarke County,driving,NA,Alabama,United States,2020-07-20,138.24
county,Clarke County,driving,NA,Alabama,United States,2020-07-21,155.02
county,Clarke County,driving,NA,Alabama,United States,2020-07-22,147.06
county,Clarke County,driving,NA,Alabama,United States,2020-07-23,152.08
county,Clarke County,driving,NA,Alabama,United States,2020-07-24,171.31
county,Clarke County,driving,NA,Alabama,United States,2020-07-25,185.72
county,Clarke County,driving,NA,Alabama,United States,2020-07-26,120.73
county,Clarke County,driving,NA,Alabama,United States,2020-07-27,140.82
county,Clarke County,driving,NA,Alabama,United States,2020-07-28,145.41
county,Clarke County,driving,NA,Alabama,United States,2020-07-29,157.6
county,Clarke County,driving,NA,Alabama,United States,2020-07-30,161.33
county,Clarke County,driving,NA,Alabama,United States,2020-07-31,165.49
county,Clarke County,driving,NA,Alabama,United States,2020-08-01,165.93
county,Clarke County,driving,NA,Alabama,United States,2020-08-02,134.79
county,Clarke County,driving,NA,Alabama,United States,2020-08-03,155.67
county,Clarke County,driving,NA,Alabama,United States,2020-08-04,141.97
county,Clarke County,driving,NA,Alabama,United States,2020-08-05,158.54
county,Clarke County,driving,NA,Alabama,United States,2020-08-06,177.26
county,Clarke County,driving,NA,Alabama,United States,2020-08-07,173.31
county,Clarke County,driving,NA,Alabama,United States,2020-08-08,180.2
county,Clarke County,driving,NA,Alabama,United States,2020-08-09,124.96
county,Clarke County,driving,NA,Alabama,United States,2020-08-10,150.36
county,Clarke County,driving,NA,Alabama,United States,2020-08-11,162.12
county,Clarke County,driving,NA,Alabama,United States,2020-08-12,158.32
county,Clarke County,driving,NA,Alabama,United States,2020-08-13,144.26
county,Clarke County,driving,NA,Alabama,United States,2020-08-14,175.25
county,Clarke County,driving,NA,Alabama,United States,2020-08-15,151.43
county,Clarke County,driving,NA,Alabama,United States,2020-08-16,130.77
county,Clarke County,driving,NA,Alabama,United States,2020-08-17,137.16
county,Clarke County,driving,NA,Alabama,United States,2020-08-18,138.09
county,Clarke County,driving,NA,Alabama,United States,2020-08-19,133.21
county,Clarke County,driving,NA,Alabama,United States,2020-08-20,156.24
county,Clarke County,driving,NA,Alabama,United States,2020-08-21,170.3
county,Clarke County,driving,NA,Alabama,United States,2020-08-22,161.76
county,Clarke County,driving,NA,Alabama,United States,2020-08-23,106.1
county,Clarke County,driving,NA,Alabama,United States,2020-08-24,145.98
county,Clarke County,driving,NA,Alabama,United States,2020-08-25,137.23
county,Clarke County,driving,NA,Alabama,United States,2020-08-26,140.89
county,Clarke County,driving,NA,Alabama,United States,2020-08-27,153.37
county,Clarke County,driving,NA,Alabama,United States,2020-08-28,162.12
county,Clarke County,driving,NA,Alabama,United States,2020-08-29,125.25
county,Clarke County,driving,NA,Alabama,United States,2020-08-30,110.83
county,Clarke County,driving,NA,Alabama,United States,2020-08-31,136.87
county,Clarke County,driving,NA,Alabama,United States,2020-09-01,138.88
county,Clarke County,driving,NA,Alabama,United States,2020-09-02,136.94
county,Clarke County,driving,NA,Alabama,United States,2020-09-03,159.4
county,Clarke County,driving,NA,Alabama,United States,2020-09-04,222.45
county,Clarke County,driving,NA,Alabama,United States,2020-09-05,156.31
county,Clarke County,driving,NA,Alabama,United States,2020-09-06,114.85
county,Clarke County,driving,NA,Alabama,United States,2020-09-07,160.33
county,Clarke County,driving,NA,Alabama,United States,2020-09-08,160.69
county,Clarke County,driving,NA,Alabama,United States,2020-09-09,153.01
county,Clarke County,driving,NA,Alabama,United States,2020-09-10,161.76
county,Clarke County,driving,NA,Alabama,United States,2020-09-11,195.62
county,Clarke County,driving,NA,Alabama,United States,2020-09-12,161.98
county,Clarke County,driving,NA,Alabama,United States,2020-09-13,120.66
county,Clarke County,driving,NA,Alabama,United States,2020-09-14,176.97
county,Clarke County,driving,NA,Alabama,United States,2020-09-15,112.34
county,Clarke County,driving,NA,Alabama,United States,2020-09-16,105.6
county,Clarke County,driving,NA,Alabama,United States,2020-09-17,177.62
county,Clarke County,driving,NA,Alabama,United States,2020-09-18,203.87
county,Clarke County,driving,NA,Alabama,United States,2020-09-19,157.68
county,Clarke County,driving,NA,Alabama,United States,2020-09-20,135.94
county,Clarke County,driving,NA,Alabama,United States,2020-09-21,164.28
county,Clarke County,driving,NA,Alabama,United States,2020-09-22,152.08
county,Clarke County,driving,NA,Alabama,United States,2020-09-23,149.28
county,Clarke County,driving,NA,Alabama,United States,2020-09-24,155.31
county,Clarke County,driving,NA,Alabama,United States,2020-09-25,178.48
county,Clarke County,driving,NA,Alabama,United States,2020-09-26,131.49
county,Clarke County,driving,NA,Alabama,United States,2020-09-27,115.14
county,Clarke County,driving,NA,Alabama,United States,2020-09-28,145.77
county,Clarke County,driving,NA,Alabama,United States,2020-09-29,128.48
county,Clarke County,driving,NA,Alabama,United States,2020-09-30,111.62
county,Clarke County,driving,NA,Alabama,United States,2020-10-01,126.9
county,Clarke County,driving,NA,Alabama,United States,2020-10-02,164.42
county,Clarke County,driving,NA,Alabama,United States,2020-10-03,138.09
county,Clarke County,driving,NA,Alabama,United States,2020-10-04,102.94
county,Clarke County,driving,NA,Alabama,United States,2020-10-05,126.61
county,Clarke County,driving,NA,Alabama,United States,2020-10-06,126.26
county,Clarke County,driving,NA,Alabama,United States,2020-10-07,128.26
county,Clarke County,driving,NA,Alabama,United States,2020-10-08,158.25
county,Clarke County,driving,NA,Alabama,United States,2020-10-09,135.94
county,Clarke County,driving,NA,Alabama,United States,2020-10-10,111.84
county,Clarke County,driving,NA,Alabama,United States,2020-10-11,107.82
county,Clarke County,driving,NA,Alabama,United States,2020-10-12,136.08
county,Clarke County,driving,NA,Alabama,United States,2020-10-13,125.11
county,Clarke County,driving,NA,Alabama,United States,2020-10-14,109.54
county,Clarke County,driving,NA,Alabama,United States,2020-10-15,145.98
county,Clarke County,driving,NA,Alabama,United States,2020-10-16,174.61
county,Clarke County,driving,NA,Alabama,United States,2020-10-17,152.51
county,Clarke County,driving,NA,Alabama,United States,2020-10-18,118.08
county,Clarke County,driving,NA,Alabama,United States,2020-10-19,128.84
county,Clarke County,driving,NA,Alabama,United States,2020-10-20,125.82
county,Clarke County,driving,NA,Alabama,United States,2020-10-21,123.24
county,Clarke County,driving,NA,Alabama,United States,2020-10-22,156.89
county,Clarke County,driving,NA,Alabama,United States,2020-10-23,186.23
county,Clarke County,driving,NA,Alabama,United States,2020-10-24,134.65
county,Clarke County,driving,NA,Alabama,United States,2020-10-25,119.01
county,Clarke County,driving,NA,Alabama,United States,2020-10-26,141.03
county,Clarke County,driving,NA,Alabama,United States,2020-10-27,129.34
county,Clarke County,driving,NA,Alabama,United States,2020-10-28,110.19
county,Clarke County,driving,NA,Alabama,United States,2020-10-29,104.73
county,Clarke County,driving,NA,Alabama,United States,2020-10-30,180.2
county,Clarke County,driving,NA,Alabama,United States,2020-10-31,151
county,Clarke County,driving,NA,Alabama,United States,2020-11-01,180.34
county,Clarke County,driving,NA,Alabama,United States,2020-11-02,232.28
county,Clarke County,driving,NA,Alabama,United States,2020-11-03,238.81
county,Clarke County,driving,NA,Alabama,United States,2020-11-04,213.06
county,Clarke County,driving,NA,Alabama,United States,2020-11-05,170.01
county,Clarke County,driving,NA,Alabama,United States,2020-11-06,230.42
county,Clarke County,driving,NA,Alabama,United States,2020-11-07,167.79
county,Clarke County,driving,NA,Alabama,United States,2020-11-08,134
county,Clarke County,driving,NA,Alabama,United States,2020-11-09,142.04
county,Clarke County,driving,NA,Alabama,United States,2020-11-10,149
county,Clarke County,driving,NA,Alabama,United States,2020-11-11,139.81
county,Clarke County,driving,NA,Alabama,United States,2020-11-12,147.63
county,Clarke County,driving,NA,Alabama,United States,2020-11-13,209.25
county,Clarke County,driving,NA,Alabama,United States,2020-11-14,161.19
county,Clarke County,driving,NA,Alabama,United States,2020-11-15,115.28
county,Clarke County,driving,NA,Alabama,United States,2020-11-16,145.98
county,Clarke County,driving,NA,Alabama,United States,2020-11-17,161.84
county,Clarke County,driving,NA,Alabama,United States,2020-11-18,139.89
county,Clarke County,driving,NA,Alabama,United States,2020-11-19,149.93
county,Clarke County,driving,NA,Alabama,United States,2020-11-20,184.36
county,Clarke County,driving,NA,Alabama,United States,2020-11-21,156.89
county,Clarke County,driving,NA,Alabama,United States,2020-11-22,101.43
county,Clarke County,driving,NA,Alabama,United States,2020-11-23,149.5
county,Clarke County,driving,NA,Alabama,United States,2020-11-24,158.82
county,Clarke County,driving,NA,Alabama,United States,2020-11-25,167.5
county,Clarke County,driving,NA,Alabama,United States,2020-11-26,110.11
county,Clarke County,driving,NA,Alabama,United States,2020-11-27,177.4
county,Clarke County,driving,NA,Alabama,United States,2020-11-28,125.9
county,Clarke County,driving,NA,Alabama,United States,2020-11-29,116.86
county,Clarke County,driving,NA,Alabama,United States,2020-11-30,143.11
county,Clarke County,driving,NA,Alabama,United States,2020-12-01,162.27
county,Clarke County,driving,NA,Alabama,United States,2020-12-02,143.47
county,Clarke County,driving,NA,Alabama,United States,2020-12-03,148.42
county,Clarke County,driving,NA,Alabama,United States,2020-12-04,159.18
county,Clarke County,driving,NA,Alabama,United States,2020-12-05,136.66
county,Clarke County,driving,NA,Alabama,United States,2020-12-06,105.74
county,Clarke County,driving,NA,Alabama,United States,2020-12-07,160.98
county,Clarke County,driving,NA,Alabama,United States,2020-12-08,130.77
county,Clarke County,driving,NA,Alabama,United States,2020-12-09,142.4
county,Clarke County,driving,NA,Alabama,United States,2020-12-10,146.48
county,Clarke County,driving,NA,Alabama,United States,2020-12-11,146.77
county,Clarke County,driving,NA,Alabama,United States,2020-12-12,120.23
county,Clarke County,driving,NA,Alabama,United States,2020-12-13,102.94
county,Clarke County,driving,NA,Alabama,United States,2020-12-14,136.59
county,Clarke County,driving,NA,Alabama,United States,2020-12-15,129.34
county,Clarke County,driving,NA,Alabama,United States,2020-12-16,132.64
county,Clarke County,driving,NA,Alabama,United States,2020-12-17,142.61
county,Clarke County,driving,NA,Alabama,United States,2020-12-18,145.55
county,Clarke County,driving,NA,Alabama,United States,2020-12-19,127.12
county,Clarke County,driving,NA,Alabama,United States,2020-12-20,88.95
county,Clarke County,driving,NA,Alabama,United States,2020-12-21,141.25
county,Clarke County,driving,NA,Alabama,United States,2020-12-22,140.1
county,Clarke County,driving,NA,Alabama,United States,2020-12-23,142.4
county,Clarke County,driving,NA,Alabama,United States,2020-12-24,95.34
county,Clarke County,driving,NA,Alabama,United States,2020-12-25,91.61
county,Clarke County,driving,NA,Alabama,United States,2020-12-26,127.33
county,Clarke County,driving,NA,Alabama,United States,2020-12-27,125.04
county,Clarke County,driving,NA,Alabama,United States,2020-12-28,150.65
county,Clarke County,driving,NA,Alabama,United States,2020-12-29,133.93
county,Clarke County,driving,NA,Alabama,United States,2020-12-30,156.46
county,Clarke County,driving,NA,Alabama,United States,2020-12-31,116.21
county,Clarke County,driving,NA,Alabama,United States,2021-01-01,92.68
county,Clarke County,driving,NA,Alabama,United States,2021-01-02,128.12
county,Clarke County,driving,NA,Alabama,United States,2021-01-03,108.32
county,Clarke County,driving,NA,Alabama,United States,2021-01-04,138.59
county,Clarke County,driving,NA,Alabama,United States,2021-01-05,146.13
county,Clarke County,driving,NA,Alabama,United States,2021-01-06,137.59
county,Clarke County,driving,NA,Alabama,United States,2021-01-07,128.91
county,Clarke County,driving,NA,Alabama,United States,2021-01-08,154.88
county,Clarke County,driving,NA,Alabama,United States,2021-01-09,123.46
county,Clarke County,driving,NA,Alabama,United States,2021-01-10,99.78
county,Clarke County,driving,NA,Alabama,United States,2021-01-11,115.71
county,Clarke County,driving,NA,Alabama,United States,2021-01-12,154.09
county,Clarke County,driving,NA,Alabama,United States,2021-01-13,148.28
county,Clarke County,driving,NA,Alabama,United States,2021-01-14,168.51
county,Clarke County,driving,NA,Alabama,United States,2021-01-15,175.32
county,Clarke County,driving,NA,Alabama,United States,2021-01-16,132.21
county,Clarke County,driving,NA,Alabama,United States,2021-01-17,103.08
county,Clarke County,driving,NA,Alabama,United States,2021-01-18,163.85
county,Clarke County,driving,NA,Alabama,United States,2021-01-19,144.26
county,Clarke County,driving,NA,Alabama,United States,2021-01-20,150.07
county,Clarke County,driving,NA,Alabama,United States,2021-01-21,146.7
county,Clarke County,driving,NA,Alabama,United States,2021-01-22,144.62
county,Clarke County,driving,NA,Alabama,United States,2021-01-23,137.88
county,Clarke County,driving,NA,Alabama,United States,2021-01-24,105.09
county,Clarke County,driving,NA,Alabama,United States,2021-01-25,119.87
county,Clarke County,driving,NA,Alabama,United States,2021-01-26,137.45
county,Clarke County,driving,NA,Alabama,United States,2021-01-27,134.51
county,Clarke County,driving,NA,Alabama,United States,2021-01-28,148.78
county,Clarke County,driving,NA,Alabama,United States,2021-01-29,155.6
county,Clarke County,driving,NA,Alabama,United States,2021-01-30,129.41
county,Clarke County,driving,NA,Alabama,United States,2021-01-31,96.77
county,Clarke County,driving,NA,Alabama,United States,2021-02-01,133.29
county,Clarke County,driving,NA,Alabama,United States,2021-02-02,135.44
county,Clarke County,driving,NA,Alabama,United States,2021-02-03,142.18
county,Clarke County,driving,NA,Alabama,United States,2021-02-04,135.29
county,Clarke County,driving,NA,Alabama,United States,2021-02-05,138.24
county,Clarke County,driving,NA,Alabama,United States,2021-02-06,110.98
county,Clarke County,driving,NA,Alabama,United States,2021-02-07,93.47
county,Clarke County,driving,NA,Alabama,United States,2021-02-08,127.91
county,Clarke County,driving,NA,Alabama,United States,2021-02-09,128.41
county,Clarke County,driving,NA,Alabama,United States,2021-02-10,126.47
county,Clarke County,driving,NA,Alabama,United States,2021-02-11,129.34
county,Clarke County,driving,NA,Alabama,United States,2021-02-12,145.77
county,Clarke County,driving,NA,Alabama,United States,2021-02-13,113.13
county,Clarke County,driving,NA,Alabama,United States,2021-02-14,85.51
county,Clarke County,driving,NA,Alabama,United States,2021-02-15,82.35
county,Clarke County,driving,NA,Alabama,United States,2021-02-16,87.52
county,Clarke County,driving,NA,Alabama,United States,2021-02-17,127.12
county,Clarke County,driving,NA,Alabama,United States,2021-02-18,117.36
county,Clarke County,driving,NA,Alabama,United States,2021-02-19,172.45
county,Clarke County,driving,NA,Alabama,United States,2021-02-20,142.75
county,Clarke County,driving,NA,Alabama,United States,2021-02-21,102.65
county,Clarke County,driving,NA,Alabama,United States,2021-02-22,149.78
county,Clarke County,driving,NA,Alabama,United States,2021-02-23,149.78
county,Clarke County,driving,NA,Alabama,United States,2021-02-24,140.53
county,Clarke County,driving,NA,Alabama,United States,2021-02-25,150
county,Clarke County,driving,NA,Alabama,United States,2021-02-26,156.89
county,Clarke County,driving,NA,Alabama,United States,2021-02-27,146.05
county,Clarke County,driving,NA,Alabama,United States,2021-02-28,98.06
county,Clarke County,driving,NA,Alabama,United States,2021-03-01,128.91
county,Clarke County,driving,NA,Alabama,United States,2021-03-02,138.81
county,Clarke County,driving,NA,Alabama,United States,2021-03-03,130.99
county,Clarke County,driving,NA,Alabama,United States,2021-03-04,149.57
county,Clarke County,driving,NA,Alabama,United States,2021-03-05,164.92
county,Clarke County,driving,NA,Alabama,United States,2021-03-06,120.23
county,Clarke County,driving,NA,Alabama,United States,2021-03-07,95.84
county,Clarke County,driving,NA,Alabama,United States,2021-03-08,130.34
county,Clarke County,driving,NA,Alabama,United States,2021-03-09,152.44
county,Clarke County,driving,NA,Alabama,United States,2021-03-10,143.9
county,Clarke County,driving,NA,Alabama,United States,2021-03-11,153.66
county,Clarke County,driving,NA,Alabama,United States,2021-03-12,NA
county,Clarke County,driving,NA,Alabama,United States,2021-03-13,145.77
county,Clarke County,driving,NA,Alabama,United States,2021-03-14,125.54
county,Clarke County,driving,NA,Alabama,United States,2021-03-15,157.32
county,Clarke County,driving,NA,Alabama,United States,2021-03-16,125.61
county,Clarke County,driving,NA,Alabama,United States,2021-03-17,130.99
county,Clarke County,driving,NA,Alabama,United States,2021-03-18,173.53
county,Clarke County,driving,NA,Alabama,United States,2021-03-19,186.08
county,Clarke County,driving,NA,Alabama,United States,2021-03-20,185.22
county,Clarke County,driving,NA,Alabama,United States,2021-03-21,135.8
county,Clarke County,driving,NA,Alabama,United States,2021-03-22,166.5
county,Clarke County,driving,NA,Alabama,United States,2021-03-23,135.37
county,Clarke County,driving,NA,Alabama,United States,2021-03-24,144.69
county,Clarke County,driving,NA,Alabama,United States,2021-03-25,143.97
county,Clarke County,driving,NA,Alabama,United States,2021-03-26,156.24
county,Clarke County,driving,NA,Alabama,United States,2021-03-27,137.66
county,Clarke County,driving,NA,Alabama,United States,2021-03-28,106.03
county,Clarke County,driving,NA,Alabama,United States,2021-03-29,150.07
county,Clarke County,driving,NA,Alabama,United States,2021-03-30,136.23
county,Clarke County,driving,NA,Alabama,United States,2021-03-31,127.55
county,Clarke County,driving,NA,Alabama,United States,2021-04-01,151.08
county,Clarke County,driving,NA,Alabama,United States,2021-04-02,173.6
county,Clarke County,driving,NA,Alabama,United States,2021-04-03,135.72
county,Clarke County,driving,NA,Alabama,United States,2021-04-04,106.24
county,Clarke County,driving,NA,Alabama,United States,2021-04-05,128.91
county,Clarke County,driving,NA,Alabama,United States,2021-04-06,149.35
county,Clarke County,driving,NA,Alabama,United States,2021-04-07,153.73
county,Clarke County,driving,NA,Alabama,United States,2021-04-08,158.97
county,Clarke County,driving,NA,Alabama,United States,2021-04-09,172.02
county,Clarke County,driving,NA,Alabama,United States,2021-04-10,142.97
county,Clarke County,driving,NA,Alabama,United States,2021-04-11,115.49
county,Clarke County,driving,NA,Alabama,United States,2021-04-12,150.36
county,Clarke County,driving,NA,Alabama,United States,2021-04-13,146.99
county,Clarke County,driving,NA,Alabama,United States,2021-04-14,136.23
county,Clarke County,driving,NA,Alabama,United States,2021-04-15,152.44
county,Clarke County,driving,NA,Alabama,United States,2021-04-16,155.16
county,Clarke County,driving,NA,Alabama,United States,2021-04-17,130.56
county,Clarke County,driving,NA,Alabama,United States,2021-04-18,121.31
county,Clarke County,driving,NA,Alabama,United States,2021-04-19,146.2
county,Clarke County,driving,NA,Alabama,United States,2021-04-20,147.85
county,Clarke County,driving,NA,Alabama,United States,2021-04-21,153.44
county,Clarke County,driving,NA,Alabama,United States,2021-04-22,151.94
county,Clarke County,driving,NA,Alabama,United States,2021-04-23,193.54
county,Clarke County,driving,NA,Alabama,United States,2021-04-24,153.01
county,Clarke County,driving,NA,Alabama,United States,2021-04-25,111.41
county,Clarke County,driving,NA,Alabama,United States,2021-04-26,153.66
county,Clarke County,driving,NA,Alabama,United States,2021-04-27,155.45
county,Clarke County,driving,NA,Alabama,United States,2021-04-28,141.1
county,Clarke County,driving,NA,Alabama,United States,2021-04-29,148.57
county,Clarke County,driving,NA,Alabama,United States,2021-04-30,204.73
county,Clarke County,driving,NA,Alabama,United States,2021-05-01,146.27
county,Clarke County,driving,NA,Alabama,United States,2021-05-02,117.07
county,Clarke County,driving,NA,Alabama,United States,2021-05-03,142.97
county,Clarke County,driving,NA,Alabama,United States,2021-05-04,144.91
county,Clarke County,driving,NA,Alabama,United States,2021-05-05,146.05
county,Clarke County,driving,NA,Alabama,United States,2021-05-06,171.74
county,Clarke County,driving,NA,Alabama,United States,2021-05-07,188.95
county,Clarke County,driving,NA,Alabama,United States,2021-05-08,149.07
county,Clarke County,driving,NA,Alabama,United States,2021-05-09,111.62
county,Clarke County,driving,NA,Alabama,United States,2021-05-10,144.76
county,Clarke County,driving,NA,Alabama,United States,2021-05-11,139.6
county,Clarke County,driving,NA,Alabama,United States,2021-05-12,141.03
county,Clarke County,driving,NA,Alabama,United States,2021-05-13,161.05
county,Clarke County,driving,NA,Alabama,United States,2021-05-14,183.07
county,Clarke County,driving,NA,Alabama,United States,2021-05-15,139.02
county,Clarke County,driving,NA,Alabama,United States,2021-05-16,115.71
county,Clarke County,driving,NA,Alabama,United States,2021-05-17,150.57
county,Clarke County,driving,NA,Alabama,United States,2021-05-18,147.56
county,Clarke County,driving,NA,Alabama,United States,2021-05-19,144.05
county,Clarke County,driving,NA,Alabama,United States,2021-05-20,164.85
county,Clarke County,driving,NA,Alabama,United States,2021-05-21,218.65
county,Clarke County,driving,NA,Alabama,United States,2021-05-22,177.33
county,Clarke County,driving,NA,Alabama,United States,2021-05-23,130.42
county,Clarke County,driving,NA,Alabama,United States,2021-05-24,165.85
county,Clarke County,driving,NA,Alabama,United States,2021-05-25,145.91
county,Clarke County,driving,NA,Alabama,United States,2021-05-26,154.02
county,Clarke County,driving,NA,Alabama,United States,2021-05-27,170.09
county,Clarke County,driving,NA,Alabama,United States,2021-05-28,188.81
county,Clarke County,driving,NA,Alabama,United States,2021-05-29,175.54
county,Clarke County,driving,NA,Alabama,United States,2021-05-30,124.68
county,Clarke County,driving,NA,Alabama,United States,2021-05-31,131.35
county,Clarke County,driving,NA,Alabama,United States,2021-06-01,168.65
county,Clarke County,driving,NA,Alabama,United States,2021-06-02,152.94
county,Clarke County,driving,NA,Alabama,United States,2021-06-03,171.02
county,Clarke County,driving,NA,Alabama,United States,2021-06-04,188.95
county,Clarke County,driving,NA,Alabama,United States,2021-06-05,180.99
county,Clarke County,driving,NA,Alabama,United States,2021-06-06,120.44
county,Clarke County,driving,NA,Alabama,United States,2021-06-07,163.34
county,Clarke County,driving,NA,Alabama,United States,2021-06-08,157.25
county,Clarke County,driving,NA,Alabama,United States,2021-06-09,164.92
county,Clarke County,driving,NA,Alabama,United States,2021-06-10,175.18
county,Clarke County,driving,NA,Alabama,United States,2021-06-11,185.94
county,Clarke County,driving,NA,Alabama,United States,2021-06-12,186.51
county,Clarke County,driving,NA,Alabama,United States,2021-06-13,128.34
county,Clarke County,driving,NA,Alabama,United States,2021-06-14,146.92
county,Clarke County,driving,NA,Alabama,United States,2021-06-15,147.27
county,Clarke County,driving,NA,Alabama,United States,2021-06-16,154.16
